"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-8b716d263d7e47558fc5a4a9bab2a5bb","chain1/chunks/data/stream-a2188f9ed785b516c3541eb785603085","chain1/chunks/data/stream-35a1ee2c51d2160356fd7bbea6bc4089","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"755.1219806671143","40.0","144.0","10680.0","40.0","33836.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44776.0"
"760.3733241558075","40.0","144.0","10808.0","40.0","33836.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44904.0"
"765.1250376701355","40.0","144.0","10808.0","40.0","33836.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44904.0"
"770.3935108184814","40.0","152.0","10560.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44668.0"
"775.3159728050232","40.0","152.0","10692.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44800.0"
"780.0547471046448","40.0","152.0","10692.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44800.0"
"785.2881217002869","40.0","152.0","10948.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","45056.0"
"790.0525238513948","40.0","152.0","10948.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","45056.0"
"795.2567031383514","40.0","152.0","10948.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","45056.0"
"800.0514044761658","40.0","156.0","10440.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44544.0"
"805.3414862155914","40.0","156.0","10568.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44672.0"
"810.1073145866394","40.0","156.0","10568.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44672.0"
"815.375962972641","40.0","156.0","10700.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44808.0"
"820.2692635059358","40.0","156.0","10700.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44808.0"
"825.0594108104706","40.0","156.0","10828.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44936.0"
"830.2620596885681","40.0","160.0","10192.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44296.0"
"835.090336561203","40.0","160.0","10320.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44424.0"
"840.4171159267426","40.0","160.0","10320.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44424.0"
"845.2769787311554","40.0","160.0","10320.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44424.0"
"850.4832587242126","40.0","160.0","10576.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44680.0"
"855.3776345252991","40.0","160.0","10576.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44680.0"
"860.1130692958832","40.0","160.0","10576.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44680.0"
"865.3902258872986","40.0","160.0","10836.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44944.0"
"870.2136399745941","40.0","160.0","10836.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","32.0","44944.0"
"875.4346878528595","40.0","168.0","10580.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44688.0"
"880.2288239002228","40.0","168.0","10844.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44952.0"
"885.4991540908812","40.0","168.0","10844.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44952.0"
"890.3590440750122","40.0","168.0","10844.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44952.0"
"895.1910147666931","40.0","168.0","11100.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45208.0"
"900.1136312484741","40.0","168.0","11100.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45208.0"
"905.3438849449158","40.0","172.0","10328.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44440.0"
"910.0730702877044","40.0","172.0","10468.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44580.0"
"915.3454694747924","40.0","172.0","10596.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44708.0"
"920.0953235626221","40.0","176.0","10464.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44580.0"
"925.385500907898","40.0","176.0","10600.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44716.0"
"930.1136016845703","40.0","176.0","10728.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44844.0"
"935.4199693202972","40.0","176.0","10728.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44848.0"
"940.1765840053557","40.0","176.0","10988.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45108.0"
"945.368532896042","40.0","176.0","10988.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45108.0"
"950.1353933811188","40.0","176.0","10988.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45108.0"
"955.0056464672087","40.0","176.0","11244.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45364.0"
"960.0632321834564","40.0","180.0","10472.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44592.0"
"965.3364737033844","40.0","180.0","10472.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44592.0"
"970.107452392578","40.0","180.0","10736.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44856.0"
"975.4523689746857","40.0","180.0","10736.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44856.0"
"980.2317581176758","40.0","180.0","10736.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44856.0"
"985.0135967731476","40.0","184.0","10488.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44608.0"
"990.3039927482604","40.0","184.0","10488.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44608.0"
"995.2222228050232","40.0","184.0","10488.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44608.0"
"1000.0449743270874","40.0","184.0","10744.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44868.0"
"1005.3359932899476","40.0","184.0","10744.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44868.0"
"1010.2621967792512","40.0","184.0","10744.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44868.0"
"1015.0130655765532","40.0","184.0","11000.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45124.0"
"1020.2783374786377","40.0","184.0","11000.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45124.0"
"1025.1011855602264","40.0","184.0","11000.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45124.0"
"1030.420425415039","44.0","188.0","11008.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45132.0"
"1035.2931187152865","44.0","188.0","11008.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45132.0"
"1040.2041025161743","44.0","192.0","10620.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44744.0"
"1045.0102429389954","44.0","192.0","10884.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45008.0"
"1050.2349939346311","44.0","192.0","10884.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45008.0"
"1055.0511021614077","44.0","192.0","11012.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45136.0"
"1060.3798768520357","44.0","192.0","11140.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45268.0"
"1065.113284111023","44.0","192.0","11140.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45268.0"
"1070.3747351169586","44.0","192.0","11272.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45400.0"
"1075.1244509220123","44.0","196.0","10500.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44624.0"
"1080.4946732521055","44.0","196.0","10636.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44764.0"
"1085.3307735919952","44.0","196.0","10764.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44892.0"
"1090.1239528656006","44.0","196.0","10764.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","44892.0"
"1095.4599907398224","44.0","196.0","10892.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45020.0"
"1100.228850364685","44.0","196.0","11020.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45148.0"
"1105.4736909866333","44.0","196.0","11148.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45276.0"
"1110.25421667099","44.0","196.0","11148.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45276.0"
"1115.4873683452606","44.0","196.0","11280.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45408.0"
"1120.2751171588898","44.0","204.0","10904.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45028.0"
"1125.027650117874","44.0","204.0","10904.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45028.0"
"1130.2996549606326","44.0","204.0","11032.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45156.0"
"1135.1065530776978","44.0","204.0","11032.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45160.0"
"1140.4395053386688","44.0","208.0","10904.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45028.0"
"1145.3999905586245","44.0","208.0","10904.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45028.0"
"1150.284528017044","44.0","208.0","11036.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45164.0"
"1155.276465177536","44.0","208.0","11168.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45296.0"
"1160.0936658382413","44.0","208.0","11168.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45296.0"
"1165.3640763759613","44.0","212.0","10908.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45032.0"
"1170.2104380130768","44.0","212.0","11044.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45168.0"
"1175.0795755386353","44.0","212.0","11044.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45168.0"
"1180.4279942512512","44.0","212.0","11172.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45296.0"
"1185.3152277469635","44.0","212.0","11300.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45424.0"
"1190.162365436554","44.0","212.0","11300.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45424.0"
"1195.4049315452576","44.0","212.0","11432.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45556.0"
"1200.2377789020536","44.0","216.0","10924.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45052.0"
"1205.0900158882139","44.0","216.0","10924.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45052.0"
"1210.377088546753","44.0","216.0","11052.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45180.0"
"1215.1808955669405","44.0","216.0","11180.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45312.0"
"1220.4484496116638","44.0","216.0","11180.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45312.0"
"1225.2008125782013","44.0","216.0","11180.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45312.0"
"1230.4915452003481","44.0","220.0","10920.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45048.0"
"1235.347939491272","44.0","220.0","10920.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45048.0"
"1240.067950963974","44.0","220.0","10920.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45048.0"
"1245.3480794429781","44.0","220.0","11188.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45320.0"
"1250.0850548744204","44.0","220.0","11188.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45320.0"
"1255.3657207489016","44.0","220.0","11188.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45320.0"
"1260.1778407096865","44.0","220.0","11444.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45576.0"
"1265.4870278835294","44.0","220.0","11444.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","45576.0"
"1270.2931394577024","44.0","224.0","10928.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61440.0"
"1275.0405313968656","44.0","224.0","11192.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61704.0"
"1280.2476844787598","44.0","224.0","11192.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61704.0"
"1285.0657737255094","44.0","224.0","11324.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61836.0"
"1290.3852927684786","44.0","224.0","11452.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61968.0"
"1295.1459815502167","44.0","224.0","11452.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61968.0"
"1300.4915318489075","44.0","224.0","11708.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","62224.0"
"1305.2130405902865","44.0","224.0","11708.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","62224.0"
"1310.487402677536","44.0","232.0","11452.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61964.0"
"1315.2301285266874","44.0","232.0","11452.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61964.0"
"1320.0088675022125","44.0","232.0","11720.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","62232.0"
"1325.3592629432678","44.0","236.0","10948.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61460.0"
"1330.1926217079165","44.0","236.0","10948.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61460.0"
"1335.4168572425842","44.0","236.0","11212.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61724.0"
"1340.2219214439392","44.0","236.0","11212.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61724.0"
"1345.4472615718844","44.0","236.0","11340.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61852.0"
"1350.2246904373171","44.0","236.0","11468.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61980.0"
"1355.0091044902804","44.0","236.0","11468.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61980.0"
"1360.2701625823975","44.0","236.0","11468.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61980.0"
"1365.0195560455322","44.0","240.0","11212.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61724.0"
"1370.2780466079712","44.0","240.0","11212.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61724.0"
"1375.4501886367798","44.0","240.0","11212.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61728.0"
"1380.2151112556458","44.0","240.0","11476.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61992.0"
"1385.0525362491608","44.0","240.0","11476.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61992.0"
"1390.2597360610962","44.0","240.0","11476.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","36.0","61992.0"
"1395.4746842384338","44.0","244.0","11480.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61996.0"
"1400.4736275672913","44.0","244.0","11480.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61996.0"
"1405.1736855506895","44.0","244.0","11480.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61996.0"
"1410.0074243545532","44.0","244.0","11608.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62124.0"
"1415.2220368385315","44.0","244.0","11740.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62260.0"
"1420.0005254745486","44.0","244.0","11868.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62388.0"
"1425.304000377655","44.0","244.0","11996.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62516.0"
"1430.0410780906675","44.0","248.0","11480.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62008.0"
"1435.340737581253","44.0","248.0","11480.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62008.0"
"1440.1381492614746","44.0","252.0","11100.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61628.0"
"1445.47652053833","44.0","252.0","11236.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61764.0"
"1450.3367459774015","44.0","252.0","11236.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61764.0"
"1455.224690437317","44.0","252.0","11496.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62024.0"
"1460.4776310920715","44.0","252.0","11496.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62024.0"
"1465.2274379730225","44.0","252.0","11624.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62152.0"
"1470.4919378757475","44.0","252.0","11752.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62280.0"
"1475.2209377288818","44.0","252.0","11752.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62280.0"
"1480.4773485660553","44.0","256.0","11108.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61636.0"
"1485.2552108764648","44.0","256.0","11244.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61772.0"
"1490.0365068912506","44.0","256.0","11244.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61772.0"
"1495.3125236034393","44.0","256.0","11504.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62032.0"
"1500.233293056488","44.0","256.0","11504.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62032.0"
"1505.0816996097565","48.0","260.0","10988.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61520.0"
"1510.3876798152924","48.0","260.0","10988.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61520.0"
"1515.118512392044","52.0","260.0","11252.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61788.0"
"1520.363852739334","52.0","260.0","11252.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61788.0"
"1525.0732209682465","52.0","260.0","11380.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61916.0"
"1530.3359997272491","52.0","264.0","11248.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61788.0"
"1535.2516145706174","52.0","264.0","11248.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61788.0"
"1540.0357160568235","52.0","264.0","11388.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61928.0"
"1545.266185760498","52.0","264.0","11516.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62056.0"
"1550.0418543815613","52.0","264.0","11516.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62056.0"
"1555.236162185669","52.0","264.0","11644.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","62184.0"
"1560.04673910141","52.0","268.0","11000.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61540.0"
"1565.3432848453522","52.0","268.0","11000.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61540.0"
"1570.0325129032135","52.0","268.0","11136.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61676.0"
"1575.2137575149536","52.0","268.0","11264.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61804.0"
"1580.482783794403","52.0","268.0","11264.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61804.0"
"1585.1810483932495","52.0","268.0","11396.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61936.0"
"1590.0885019302368","52.0","268.0","11396.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","4.0","20.0","24.0","80.0","40.0","61936.0"
