"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-8b716d263d7e47558fc5a4a9bab2a5bb","chain1/chunks/data/stream-e34c1c184b345dd91803512642033cc0","chain1/chunks/data/stream-a2188f9ed785b516c3541eb785603085","chain1/chunks/data/stream-35a1ee2c51d2160356fd7bbea6bc4089","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"5455.30820441246","72.0","1176.0","17964.0","124.0","147796.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166172.0"
"5460.035625934601","72.0","1176.0","18348.0","124.0","147796.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166556.0"
"5465.327998876573","72.0","1184.0","17452.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165660.0"
"5470.112151145935","72.0","1184.0","17452.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165660.0"
"5475.43471956253","72.0","1184.0","17848.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166056.0"
"5480.1822402477255","72.0","1184.0","17848.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166060.0"
"5485.467969894409","72.0","1184.0","17848.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166060.0"
"5490.324251413344","72.0","1188.0","17468.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165676.0"
"5495.06261754036","72.0","1188.0","17596.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165804.0"
"5500.336864471436","72.0","1188.0","17596.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165804.0"
"5505.11448764801","72.0","1188.0","17984.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166192.0"
"5510.025497436523","72.0","1188.0","17984.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166192.0"
"5515.325127124786","72.0","1188.0","18112.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166320.0"
"5520.16212439537","72.0","1188.0","18112.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166320.0"
"5525.087994098663","72.0","1188.0","18372.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166580.0"
"5530.385126590729","72.0","1188.0","18372.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166580.0"
"5535.175323724748","76.0","1196.0","17740.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165952.0"
"5540.003430843353","76.0","1196.0","17868.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166080.0"
"5545.25873351097","76.0","1196.0","17868.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166080.0"
"5550.053140163422","76.0","1200.0","17224.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165436.0"
"5555.316624879836","76.0","1200.0","17492.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165704.0"
"5560.031337499618","76.0","1200.0","17492.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165704.0"
"5565.29145526886","76.0","1200.0","17620.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165836.0"
"5570.008257389069","76.0","1200.0","17876.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166092.0"
"5575.219999790192","76.0","1200.0","17876.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166092.0"
"5580.003375291823","76.0","1208.0","17492.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165704.0"
"5585.315807104112","76.0","1208.0","17760.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165972.0"
"5590.081628561021","76.0","1208.0","17760.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165976.0"
"5595.3331558704385","76.0","1208.0","17888.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166104.0"
"5600.141602277757","76.0","1208.0","18144.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166360.0"
"5605.366883516313","76.0","1212.0","17252.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165464.0"
"5610.256535053253","76.0","1212.0","17380.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165592.0"
"5615.0218436718","76.0","1212.0","17512.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165724.0"
"5620.266349077226","76.0","1212.0","17640.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165852.0"
"5625.067996501923","76.0","1212.0","17640.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165852.0"
"5630.327824115753","76.0","1212.0","17896.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166108.0"
"5635.083832740784","76.0","1220.0","17384.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165596.0"
"5640.3566517829895","76.0","1220.0","17648.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165860.0"
"5645.206587314606","76.0","1220.0","17780.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165992.0"
"5650.399999141693","76.0","1220.0","17780.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165992.0"
"5655.163670063019","76.0","1220.0","18036.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166252.0"
"5660.437641620636","76.0","1220.0","18164.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166380.0"
"5665.140114784241","76.0","1220.0","18164.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166380.0"
"5670.451159954071","76.0","1224.0","17656.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","165868.0"
"5675.2075016498575","76.0","1224.0","17916.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166128.0"
"5680.36220407486","76.0","1224.0","17916.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166128.0"
"5685.099137067796","76.0","1224.0","18044.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166256.0"
"5690.313074827193","76.0","1224.0","18300.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166512.0"
"5695.064992427826","76.0","1224.0","18300.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166512.0"
"5700.353232383728","76.0","1224.0","18428.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166640.0"
"5705.099177598952","76.0","1224.0","18688.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166900.0"
"5710.32573580742","76.0","1224.0","18688.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","166900.0"
"5715.035904884338","76.0","1224.0","18816.0","128.0","147800.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","167032.0"
"5720.269653081895","76.0","1236.0","18188.0","132.0","164188.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","182792.0"
"5725.082100629807","76.0","1236.0","18188.0","132.0","164188.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","182792.0"
"5730.245164632796","76.0","1236.0","17420.0","132.0","164188.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","182020.0"
"5735.48343014717","76.0","1236.0","17680.0","132.0","164188.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","182280.0"
"5740.2617082595825","76.0","1236.0","17680.0","132.0","164188.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","182284.0"
"5745.00761961937","76.0","1236.0","17808.0","132.0","164188.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","182412.0"
"5750.271482706071","76.0","1236.0","17936.0","132.0","164188.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","182540.0"
"5755.010164260864","76.0","1236.0","18064.0","132.0","164188.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","182668.0"
"5760.2671484947205","76.0","1236.0","18192.0","132.0","164188.0","36.0","40.0","20.0","4.0","4.0","4.0","4.0","4.0","24.0","20.0","80.0","68.0","182796.0"
