"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-8b716d263d7e47558fc5a4a9bab2a5bb","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"1565.3432848453522","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50572.0"
"1570.0325129032135","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50572.0"
"1575.2137575149536","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50572.0"
"1580.482783794403","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50572.0"
"1585.1810483932495","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50572.0"
"1590.0885019302368","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1595.310208082199","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1600.1473503112793","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1605.0248584747314","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50572.0"
"1610.4462201595306","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50572.0"
"1615.183249950409","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50572.0"
"1620.485726594925","52.0","40.0","48.0","60.0","50240.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50572.0"
"1625.3871519565582","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1630.1317138671875","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1635.3386797904968","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1640.129088640213","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1645.3988330364227","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1650.2290699481964","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1655.4926495552065","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1660.3204340934753","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1665.1282942295074","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1670.2928907871246","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1675.0457491874695","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1680.385134935379","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1685.2066674232485","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1690.3707540035248","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1695.229068517685","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1700.0336022377014","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1705.3282701969147","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1710.120043516159","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1715.3421924114227","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1720.132574081421","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1725.3897778987885","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1730.1698026657104","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1735.0759716033936","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1740.4806714057922","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1745.3030943870544","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1750.083838224411","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1755.4359755516052","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1760.1773948669434","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1765.3879714012146","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1770.198412656784","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1775.481359243393","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1780.306706905365","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1785.0739810466766","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1790.4374096393585","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1795.0976707935333","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1800.419009923935","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1805.2074642181399","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1810.4345605373385","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1815.2312259674072","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50576.0"
"1820.4494757652285","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1825.2210803031921","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1830.131650686264","52.0","40.0","48.0","64.0","50244.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1835.3910109996798","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1840.1069436073305","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1845.3959774971008","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1850.166184425354","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1855.3730926513672","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1860.1948170661926","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1865.0023691654205","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1870.319358587265","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1875.1707713603973","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1880.015972852707","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1885.2977840900421","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1890.164867401123","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50580.0"
"1895.4360325336456","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1900.2595579624176","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1905.1201002597809","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1910.4715881347656","52.0","40.0","48.0","68.0","50248.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","40.0","50584.0"
"1915.3328936100006","52.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","44.0","66976.0"
"1920.3191306591034","52.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","44.0","66976.0"
"1925.239180803299","52.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","44.0","66976.0"
"1930.1267311573029","52.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","44.0","66976.0"
"1935.455567598343","52.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","44.0","66976.0"
"1940.3251025676727","52.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","44.0","66976.0"
"1945.1016073226929","52.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","44.0","66976.0"
"1950.427323102951","52.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66980.0"
"1955.187729597092","52.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66980.0"
"1960.4556350708008","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"1965.1473906040192","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"1970.3983154296875","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"1975.1407625675201","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"1980.4006271362305","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"1985.1830639839166","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"1990.404518842697","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"1995.2075181007385","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2000.4646754264832","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2005.2816667556765","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2010.0981740951536","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2015.3888218402865","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2020.1797506809235","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2025.059987783432","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2030.346952199936","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2035.1351215839386","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2040.4434490203855","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2045.2169559001925","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2050.3981926441197","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2055.168642282486","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2060.4617400169373","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66984.0"
"2065.2448210716248","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2070.07498049736","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2075.3720180988307","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2080.135679244995","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2085.3365964889526","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2090.174153804779","56.0","40.0","48.0","68.0","66636.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2095.435950994492","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2100.399516105652","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2105.2039589881892","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2110.4956340789795","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2115.281589269638","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2120.0798609256744","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2125.2919671535487","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2130.086150169373","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2135.3906037807465","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2140.152766942978","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2145.3964335918427","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2150.240403413773","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2155.4292466640472","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2160.1597080230717","56.0","40.0","48.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66988.0"
"2165.48187828064","56.0","44.0","52.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66992.0"
"2170.2311940193176","56.0","44.0","52.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","66996.0"
"2175.091693162918","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","67000.0"
"2180.4048342704773","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","67000.0"
"2185.178091287613","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","67000.0"
"2190.4444754123692","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","67000.0"
"2195.1930718421936","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","67000.0"
"2200.39701795578","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2205.1961550712585","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2210.018094778061","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2215.286512851715","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2220.0965340137477","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2225.3334543704987","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2230.033076763153","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2235.2761516571045","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2240.03812623024","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2245.237689733505","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67000.0"
"2250.0579657554626","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2255.2635385990147","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2260.4717962741847","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2265.212328672409","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2270.444976568222","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2275.282701253891","56.0","48.0","56.0","72.0","66640.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2280.048059463501","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2285.320311307907","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2290.0655982494354","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2295.279989719391","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2300.1451036930084","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2305.34742975235","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2310.088743686676","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2315.4010937213893","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67004.0"
"2320.1747567653656","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2325.4816596508026","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2330.241843700409","56.0","48.0","56.0","76.0","66644.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2335.0810983181","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2340.419129371643","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2345.261669635773","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2350.0605590343475","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2355.298356294632","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2360.1885251998897","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2365.47997879982","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2370.250241518021","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2375.067130088806","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2380.360565662384","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","67008.0"
"2385.112506389618","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67016.0"
"2390.469334363937","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67016.0"
"2395.253066062927","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2400.083390951157","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2405.3875060081477","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2410.159582853317","56.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2415.422705411911","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2420.2452867031093","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2425.051987171173","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2430.3605060577397","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2435.2855622768398","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2440.033113241196","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2445.260684967041","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2450.1158649921413","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2455.3335185050964","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2460.121678829193","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2465.458255290985","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2470.1520674228673","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2475.444538116455","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2480.235679149628","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2485.493549823761","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2490.259537935257","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2495.068631649017","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67020.0"
"2500.3163743019104","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2505.0459866523747","60.0","48.0","56.0","76.0","66644.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2510.297097206116","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
