"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-8b716d263d7e47558fc5a4a9bab2a5bb","chain1/chunks/data/stream-a2188f9ed785b516c3541eb785603085","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"820.2692635059358","40.0","168.0","11300.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","45404.0"
"825.0594108104706","40.0","168.0","11432.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","45536.0"
"830.2620596885681","40.0","172.0","10796.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","44900.0"
"835.090336561203","40.0","172.0","10924.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","45028.0"
"840.4171159267426","40.0","172.0","10924.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","45028.0"
"845.2769787311554","40.0","172.0","11052.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","45156.0"
"850.4832587242126","40.0","172.0","11180.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","45284.0"
"855.3776345252991","40.0","172.0","11180.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","45284.0"
"860.1130692958832","40.0","172.0","11308.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","45412.0"
"865.3902258872986","40.0","172.0","11440.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","45544.0"
"870.2136399745941","40.0","172.0","11440.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","32.0","45544.0"
"875.4346878528595","40.0","180.0","11312.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45416.0"
"880.2288239002228","40.0","180.0","11448.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45556.0"
"885.4991540908812","40.0","180.0","11448.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45556.0"
"890.3590440750122","40.0","180.0","11576.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45684.0"
"895.1910147666931","40.0","180.0","11704.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45812.0"
"900.1136312484741","40.0","180.0","11704.0","48.0","33844.0","16.0","28.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45812.0"
"905.3438849449158","40.0","184.0","11196.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45308.0"
"910.0730702877044","40.0","184.0","11196.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45308.0"
"915.3454694747924","40.0","184.0","11328.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45440.0"
"920.0953235626221","40.0","188.0","11204.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45320.0"
"925.385500907898","40.0","188.0","11204.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45320.0"
"930.1136016845703","40.0","188.0","11332.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45448.0"
"935.4199693202972","40.0","188.0","11460.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45576.0"
"940.1765840053557","40.0","188.0","11588.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45704.0"
"945.368532896042","40.0","188.0","11588.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45704.0"
"950.1353933811188","40.0","188.0","11716.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45832.0"
"955.0056464672087","40.0","188.0","11716.0","48.0","33844.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45832.0"
"960.0632321834564","40.0","196.0","11080.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45196.0"
"965.3364737033844","40.0","196.0","11216.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45336.0"
"970.107452392578","40.0","196.0","11344.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45464.0"
"975.4523689746857","40.0","196.0","11344.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45464.0"
"980.2317581176758","40.0","196.0","11344.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45464.0"
"985.0135967731476","40.0","200.0","10964.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45084.0"
"990.3039927482604","40.0","200.0","10964.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45084.0"
"995.2222228050232","40.0","200.0","10964.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45084.0"
"1000.0449743270874","40.0","200.0","11224.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45344.0"
"1005.3359932899476","40.0","200.0","11224.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45344.0"
"1010.2621967792512","40.0","200.0","11352.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45472.0"
"1015.0130655765532","40.0","200.0","11480.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45600.0"
"1020.2783374786377","40.0","200.0","11480.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45600.0"
"1025.1011855602264","40.0","200.0","11608.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45728.0"
"1030.420425415039","44.0","204.0","11612.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45736.0"
"1035.2931187152865","44.0","204.0","11612.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45736.0"
"1040.2041025161743","44.0","208.0","11352.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45472.0"
"1045.0102429389954","44.0","208.0","11492.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45616.0"
"1050.2349939346311","44.0","208.0","11492.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45616.0"
"1055.0511021614077","44.0","208.0","11620.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45744.0"
"1060.3798768520357","44.0","208.0","11748.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45872.0"
"1065.113284111023","44.0","208.0","11748.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45872.0"
"1070.3747351169586","44.0","208.0","11876.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","46000.0"
"1075.1244509220123","44.0","208.0","11876.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","46000.0"
"1080.4946732521055","44.0","212.0","11240.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45364.0"
"1085.3307735919952","44.0","212.0","11368.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45492.0"
"1090.1239528656006","44.0","212.0","11368.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45492.0"
"1095.4599907398224","44.0","212.0","11500.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45624.0"
"1100.228850364685","44.0","212.0","11628.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45752.0"
"1105.4736909866333","44.0","212.0","11756.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45880.0"
"1110.25421667099","44.0","212.0","11756.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45880.0"
"1115.4873683452606","44.0","212.0","11884.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","46008.0"
"1120.2751171588898","44.0","220.0","11636.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45760.0"
"1125.027650117874","44.0","220.0","11636.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45760.0"
"1130.2996549606326","44.0","220.0","11764.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45888.0"
"1135.1065530776978","44.0","220.0","11764.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45888.0"
"1140.4395053386688","44.0","224.0","11380.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45500.0"
"1145.3999905586245","44.0","224.0","11516.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45640.0"
"1150.284528017044","44.0","224.0","11644.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45768.0"
"1155.276465177536","44.0","224.0","11644.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45768.0"
"1160.0936658382413","44.0","224.0","11772.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45896.0"
"1165.3640763759613","44.0","228.0","11512.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45632.0"
"1170.2104380130768","44.0","228.0","11512.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45632.0"
"1175.0795755386353","44.0","228.0","11512.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45632.0"
"1180.4279942512512","44.0","228.0","11780.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45904.0"
"1185.3152277469635","44.0","228.0","11780.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45904.0"
"1190.162365436554","44.0","228.0","11780.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45904.0"
"1195.4049315452576","44.0","228.0","11908.0","52.0","33848.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","46032.0"
"1200.2377789020536","44.0","232.0","11392.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45516.0"
"1205.0900158882139","44.0","232.0","11392.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45516.0"
"1210.377088546753","44.0","232.0","11656.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45784.0"
"1215.1808955669405","44.0","232.0","11656.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45784.0"
"1220.4484496116638","44.0","232.0","11656.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45784.0"
"1225.2008125782013","44.0","232.0","11784.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45912.0"
"1230.4915452003481","44.0","240.0","11404.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45528.0"
"1235.347939491272","44.0","240.0","11404.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45528.0"
"1240.067950963974","44.0","240.0","11540.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45668.0"
"1245.3480794429781","44.0","240.0","11668.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45796.0"
"1250.0850548744204","44.0","240.0","11668.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45796.0"
"1255.3657207489016","44.0","240.0","11796.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","45924.0"
"1260.1778407096865","44.0","240.0","11924.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","46052.0"
"1265.4870278835294","44.0","240.0","11924.0","56.0","33852.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","46052.0"
"1270.2931394577024","44.0","244.0","11536.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62044.0"
"1275.0405313968656","44.0","244.0","11676.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62188.0"
"1280.2476844787598","44.0","244.0","11804.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62316.0"
"1285.0657737255094","44.0","244.0","11804.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62316.0"
"1290.3852927684786","44.0","244.0","11932.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62444.0"
"1295.1459815502167","44.0","244.0","12060.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62572.0"
"1300.4915318489075","44.0","244.0","12188.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62700.0"
"1305.2130405902865","44.0","244.0","12188.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62700.0"
"1310.487402677536","44.0","252.0","11940.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62452.0"
"1315.2301285266874","44.0","252.0","11940.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62452.0"
"1320.0088675022125","44.0","252.0","12072.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62584.0"
"1325.3592629432678","44.0","252.0","11432.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","61944.0"
"1330.1926217079165","44.0","252.0","11432.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","61944.0"
"1335.4168572425842","44.0","252.0","11560.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62072.0"
"1340.2219214439392","44.0","252.0","11688.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62200.0"
"1345.4472615718844","44.0","252.0","11816.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62328.0"
"1350.2246904373171","44.0","252.0","11816.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62328.0"
"1355.0091044902804","44.0","252.0","11944.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62456.0"
"1360.2701625823975","44.0","252.0","11944.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","62456.0"
"1365.0195560455322","44.0","260.0","11052.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","61560.0"
"1370.2780466079712","44.0","260.0","11188.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","61700.0"
"1375.4501886367798","44.0","260.0","11188.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","61700.0"
"1380.2151112556458","44.0","260.0","11316.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","61828.0"
"1385.0525362491608","44.0","260.0","11444.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","61956.0"
"1390.2597360610962","44.0","260.0","11444.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","36.0","61956.0"
"1395.4746842384338","44.0","264.0","11320.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61836.0"
"1400.4736275672913","44.0","264.0","11448.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61964.0"
"1405.1736855506895","44.0","264.0","11448.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61964.0"
"1410.0074243545532","44.0","264.0","11448.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61964.0"
"1415.2220368385315","44.0","264.0","11708.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62224.0"
"1420.0005254745486","44.0","264.0","11708.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62224.0"
"1425.304000377655","44.0","264.0","11836.0","56.0","50236.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62352.0"
"1430.0410780906675","44.0","268.0","11456.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61984.0"
"1435.340737581253","44.0","268.0","11456.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61984.0"
"1440.1381492614746","44.0","272.0","10940.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61464.0"
"1445.47652053833","44.0","272.0","11204.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61732.0"
"1450.3367459774015","44.0","272.0","11204.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61732.0"
"1455.224690437317","44.0","272.0","11204.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61732.0"
"1460.4776310920715","44.0","272.0","11336.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61864.0"
"1465.2274379730225","44.0","272.0","11464.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61992.0"
"1470.4919378757475","44.0","272.0","11592.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62120.0"
"1475.2209377288818","44.0","272.0","11592.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62120.0"
"1480.4773485660553","44.0","276.0","10820.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61344.0"
"1485.2552108764648","44.0","276.0","10956.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61484.0"
"1490.0365068912506","44.0","276.0","10956.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61484.0"
"1495.3125236034393","44.0","276.0","11216.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61744.0"
"1500.233293056488","44.0","276.0","11216.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61744.0"
"1505.0816996097565","48.0","284.0","10832.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61360.0"
"1510.3876798152924","48.0","284.0","10968.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61500.0"
"1515.118512392044","52.0","284.0","11096.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61632.0"
"1520.363852739334","52.0","284.0","11096.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61632.0"
"1525.0732209682465","52.0","284.0","11224.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61760.0"
"1530.3359997272491","52.0","288.0","11092.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61624.0"
"1535.2516145706174","52.0","288.0","11092.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61624.0"
"1540.0357160568235","52.0","288.0","11360.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61896.0"
"1545.266185760498","52.0","288.0","11360.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61896.0"
"1550.0418543815613","52.0","288.0","11360.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61896.0"
"1555.236162185669","52.0","288.0","11488.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62024.0"
"1560.04673910141","52.0","292.0","10844.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61376.0"
"1565.3432848453522","52.0","292.0","10844.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61376.0"
"1570.0325129032135","52.0","292.0","11108.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61644.0"
"1575.2137575149536","52.0","292.0","11108.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61644.0"
"1580.482783794403","52.0","292.0","11236.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61772.0"
"1585.1810483932495","52.0","292.0","11368.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61904.0"
"1590.0885019302368","52.0","292.0","11368.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61904.0"
"1595.310208082199","52.0","292.0","11496.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62032.0"
"1600.1473503112793","52.0","292.0","11624.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62160.0"
"1605.0248584747314","52.0","300.0","11240.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61772.0"
"1610.4462201595306","52.0","300.0","11376.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61912.0"
"1615.183249950409","52.0","300.0","11504.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62040.0"
"1620.485726594925","52.0","300.0","11632.0","60.0","50240.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62168.0"
"1625.3871519565582","52.0","304.0","10860.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61396.0"
"1630.1317138671875","52.0","304.0","11000.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61540.0"
"1635.3386797904968","52.0","304.0","11128.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61668.0"
"1640.129088640213","52.0","304.0","11256.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61796.0"
"1645.3988330364227","52.0","304.0","11256.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61796.0"
"1650.2290699481964","52.0","304.0","11256.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61796.0"
"1655.4926495552065","52.0","308.0","11260.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61800.0"
"1660.3204340934753","52.0","308.0","11260.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61800.0"
"1665.1282942295074","52.0","308.0","11388.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61928.0"
"1670.2928907871246","52.0","308.0","11516.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62056.0"
"1675.0457491874695","52.0","308.0","11516.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62056.0"
"1680.385134935379","52.0","308.0","11516.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62056.0"
"1685.2066674232485","52.0","308.0","11776.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62316.0"
"1690.3707540035248","52.0","308.0","11776.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62316.0"
"1695.229068517685","52.0","308.0","11776.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62316.0"
"1700.0336022377014","52.0","308.0","12032.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62572.0"
