"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"2085.1769125461583","52.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17824.0"
"2090.048169374466","52.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17824.0"
"2095.3737671375275","52.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17824.0"
"2100.1995072364807","52.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2105.034307956696","52.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2110.2650272846217","52.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2115.047461271286","52.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2120.4197025299068","52.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2125.2034192085266","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2130.0092070102687","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2135.317123413086","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2140.1742577552795","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2145.1228873729706","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2150.4406344890594","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2155.1794202327733","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2160.436630010605","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17832.0"
"2165.2568261623387","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2170.481085538864","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2175.3698859214787","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2180.212697744369","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2185.0105316638947","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","68.0","48.0","17828.0"
"2190.2713747024536","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17832.0"
"2195.070822238922","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17832.0"
"2200.3063340187077","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17832.0"
"2205.1900413036346","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17832.0"
"2210.4977798461914","56.0","40.0","48.0","68.0","17480.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17832.0"
"2215.2730882167816","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2220.033623695373","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2225.3438227176666","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2230.0757522583012","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2235.363995552063","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2240.2215662002563","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2245.0113706588745","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2250.270276784897","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2255.158873319626","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2260.460782289505","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2265.354424715042","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2270.3428111076355","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2275.1336591243744","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2280.4598364830013","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2285.396095037461","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2290.169774055481","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2295.453341960907","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2300.2342720031743","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2305.4866564273834","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2310.1457712650304","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2315.451384305954","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2320.126869678497","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2325.397769451141","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2330.43207359314","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2335.1086521148677","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2340.389407634735","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2345.263165712357","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17836.0"
"2350.0625207424164","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2355.406509399414","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2360.3640484809875","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2365.3578145504002","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2370.2366416454315","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2375.1076595783234","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2380.3201506137852","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2385.23334145546","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17844.0"
"2390.060387134552","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17844.0"
"2395.3297562599178","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2400.237852811813","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2405.0228776931767","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2410.1816892623897","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2415.0074121952052","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2420.344029188156","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2425.0473403930664","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2430.2702732086177","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2435.448631286621","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2440.1884880065923","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2445.4164099693303","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17840.0"
"2450.1375217437744","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17844.0"
"2455.310319185257","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17844.0"
"2460.048936367035","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17844.0"
"2465.302318572998","56.0","40.0","48.0","72.0","17484.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17844.0"
"2470.031131267548","56.0","40.0","48.0","76.0","17488.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17844.0"
"2475.2920172214513","56.0","40.0","48.0","76.0","17488.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17844.0"
"2480.4806361198425","56.0","40.0","48.0","76.0","17488.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17844.0"
"2485.2622935771938","56.0","40.0","48.0","76.0","17488.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17844.0"
"2490.4687469005585","56.0","40.0","48.0","76.0","17488.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17848.0"
"2495.188485145569","56.0","40.0","48.0","76.0","17488.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17848.0"
"2500.409464597702","56.0","40.0","48.0","76.0","17488.0","16.0","32.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17848.0"
"2505.225185394287","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17848.0"
"2510.4089395999913","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17848.0"
"2515.155986785889","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17848.0"
"2520.327451467514","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17848.0"
"2525.047418832779","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","48.0","17848.0"
"2530.3002128601074","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17852.0"
"2535.051654577255","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17852.0"
"2540.3282735347752","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17852.0"
"2545.1400225162506","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17852.0"
"2550.438891172409","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17852.0"
"2555.1431031227107","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17852.0"
"2560.3727893829346","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17852.0"
"2565.2374987602234","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17856.0"
"2570.4599034786224","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17856.0"
"2575.261195659637","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17856.0"
"2580.4817142486568","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17856.0"
"2585.1932590007777","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17856.0"
"2590.359051942825","56.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17856.0"
"2595.1079704761505","60.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17856.0"
"2600.410898685456","60.0","40.0","48.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17860.0"
"2605.102419376373","60.0","44.0","52.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17860.0"
"2610.3340275287633","60.0","44.0","52.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17860.0"
"2615.4991800785065","60.0","44.0","52.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17860.0"
"2620.236886262893","60.0","44.0","52.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17860.0"
"2625.0247888565063","60.0","44.0","52.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17860.0"
"2630.2801685333247","60.0","48.0","56.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17864.0"
"2635.488739490509","60.0","48.0","56.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17864.0"
"2640.2197563648224","60.0","48.0","56.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2645.3726403713226","60.0","48.0","56.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17864.0"
"2650.109745025635","60.0","48.0","56.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17864.0"
"2655.434289932251","60.0","48.0","56.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17864.0"
"2660.185201406479","60.0","48.0","56.0","76.0","17488.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17864.0"
"2665.389502286911","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2670.102880239487","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2675.321165323257","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2680.0359551906586","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2685.2768161296844","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2690.3732542991643","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2695.005599975586","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2700.1885697841644","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2705.360537528992","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2710.0424036979675","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2715.2529957294464","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2720.433603763581","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17872.0"
"2725.3188199996953","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17872.0"
"2730.008580207825","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17872.0"
"2735.2484557628627","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2740.051946163177","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2745.338896512985","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2750.0590631961823","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2755.3585093021393","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2760.149777173996","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2765.340580701828","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2770.0366389751434","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2775.348533153534","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17872.0"
"2780.150662899017","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17872.0"
"2785.3691759109497","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17872.0"
"2790.095824241638","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2795.48610496521","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2800.251919984817","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2805.1731956005096","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2810.440663814545","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2815.256650447845","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2820.134207725525","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2825.104513168335","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17868.0"
"2830.4650094509125","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17872.0"
"2835.353766679764","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17872.0"
"2840.1018328666687","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2845.3102843761444","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2850.013110637665","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17872.0"
"2855.272369146347","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2860.45698428154","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2865.2933642864227","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2870.155609369278","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2875.4401071071625","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2880.173861026764","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2885.489143610001","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2890.2101154327393","60.0","48.0","56.0","80.0","17492.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2895.4665203094482","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2900.21262383461","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2905.4609270095825","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2910.232642173767","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2915.4208238124847","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2920.255052804947","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2925.494999885559","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2930.2810361385345","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2935.457950592041","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
"2940.227817773819","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
"2945.481086969376","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
"2950.303247690201","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
"2955.4851021766663","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
"2960.3539550304413","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
"2965.240001916885","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2970.442614793777","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2975.273894548416","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
"2980.047975540161","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2985.373657464981","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2990.129520893097","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"2995.305293083191","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"3000.467130422592","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"3005.19651055336","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"3010.402815341949","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17876.0"
"3015.259380340576","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
"3020.4943273067474","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
"3025.209754943848","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
"3030.482442855835","60.0","48.0","56.0","84.0","17496.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","17880.0"
